sample_index,simulation_id,candidate_id,source,source_class,parameter_vector_hash,qsim_sha256
4240,DEEPCAL5K-SOBOL-3761,DEEPCAL5K-SOBOL-3761,sobol_production_4500,broad,8cab7340160949004ee2abce334bc39fbea1e5ad1882fcf496e9a19bf277908b,1e1dffa6c41c7d500175e931ae9a8f5f62ee9c55b3a5f7c3ab9f39a7359a64ed
4241,DEEPCAL5K-SOBOL-3762,DEEPCAL5K-SOBOL-3762,sobol_production_4500,broad,8af2a2686932a498860b3194a39de9645496a581a9a235fd174fd66bfc510a39,54907ca3857d3c0c4fbe14c6d0c99ffc951d0f9161cf9944a60ed2beab46fa44
4242,DEEPCAL5K-SOBOL-3763,DEEPCAL5K-SOBOL-3763,sobol_production_4500,broad,336207d24aed6781cd0c3642b196c4564b55d43bfc4a992e314db9459548a7ae,97a5f73c86dac64e91db8fc25a6d92e249604019fb169549e65753c1e77617e4
4243,DEEPCAL5K-SOBOL-3764,DEEPCAL5K-SOBOL-3764,sobol_production_4500,broad,e2393c628e79aba1df151093383975f5e1fdcda53fc202939b642e1a6b8b6224,8e4553efcdd7a44e423647d755b70d99a7207010b29b0ab466f159b1dc0be212
4244,DEEPCAL5K-SOBOL-3765,DEEPCAL5K-SOBOL-3765,sobol_production_4500,broad,606c13e74f767d50db2e5ac66ec088acd3aa1a97d89a9515c91e41f2143068ae,892ec7e9fc11d56d41a01e983dc24cbe07056562b3f833767f3ce60e45cf7b9c
4245,DEEPCAL5K-SOBOL-3766,DEEPCAL5K-SOBOL-3766,sobol_production_4500,broad,902d17726a36796edb95a133badffce9b5da652e5252c7ef01e01ec80483ae2a,99d37c12a09ff11052bae82928c4b04b263fbea7886e499f8a8377a978829013
4246,DEEPCAL5K-SOBOL-3767,DEEPCAL5K-SOBOL-3767,sobol_production_4500,broad,ce8202276633ba06602fcb8764aff4f7ce2642ea378f191bb8017458ebb4da61,1d42fe52ab6f78a118fbfaba2dc9e6182bdf7556f3ee0614aecb6bd19d21e185
4247,DEEPCAL5K-SOBOL-3768,DEEPCAL5K-SOBOL-3768,sobol_production_4500,broad,45bd3ee110e34da3b0bea5fbf33569714e67a82fed3bfa408bb94e359ca77eb6,75d95cfd5436e9fd59087d740c0427a2186e7ed5f339ad64e0e9fb61185d70e2
4248,DEEPCAL5K-SOBOL-3769,DEEPCAL5K-SOBOL-3769,sobol_production_4500,broad,7207630146e69b145e48b42d3e1a71b8a0151014fc52777e2bd1ec60b7d48e5b,039daf002e3dc6d5a7b8184ce07cabb9f1ea54bfdb560ca1087b08ec777c568a
4249,DEEPCAL5K-SOBOL-3770,DEEPCAL5K-SOBOL-3770,sobol_production_4500,broad,e4ae67ddb8a8275faa215f4db4ff55c150dc7bcfa0d6d3af8827ac3380632dae,a6b47ca320a27543cad1b9dab79d33631c7e2296e8094a3fcd53de62ec91b228
4250,DEEPCAL5K-SOBOL-3771,DEEPCAL5K-SOBOL-3771,sobol_production_4500,broad,1ba3263043e2db466f93c4e7e2dd103a7fe4a8f73472dbf1d2372cf6cb6e5527,502701f2dd2010e5d67752e1bcfb552c6751e66eceaa3298bb73c8e223d39b75
4251,DEEPCAL5K-SOBOL-3772,DEEPCAL5K-SOBOL-3772,sobol_production_4500,broad,1d59ab3a55374cdea67dc9c5d03b5eb4bc536d1abaff135c6ddb8b097d7c2fb3,210741fce1fbe9b754b3f3183fc492a558cc9a31abd5c12b74f5afbe0c43d41c
4252,DEEPCAL5K-SOBOL-3773,DEEPCAL5K-SOBOL-3773,sobol_production_4500,broad,f3318263a1cd553f06e50e81fce165e7cc8548797c513f1f8e6b13815f4eb551,d3640a90315cf6cee9ffb4d8d13aa0736e2a669e3dc32d2ffc882c74371877cf
4253,DEEPCAL5K-SOBOL-3774,DEEPCAL5K-SOBOL-3774,sobol_production_4500,broad,cb2419355acd833dec99a776e1596dd759ccf0484ae0ab525e019ce6d0f1baad,d0f2a71cd232a461b7ed234a4dd071f159d0ce0b602962a00c25b91ffd156d15
4254,DEEPCAL5K-SOBOL-3775,DEEPCAL5K-SOBOL-3775,sobol_production_4500,broad,45e68bbb1411baaae9006ed839fd4bacf637a5a4a6d0897f25035150c546f3c6,46efe6aa67dfdce4239845f3a88b7af802cc04ca20e6a0b13dcb5fea07f02700
4255,DEEPCAL5K-SOBOL-3776,DEEPCAL5K-SOBOL-3776,sobol_production_4500,broad,8f342469ff556f0d46c2b9fab8128131c87e745fb150901350e7bbf916a0db47,0238b8a8523319fb30a37cc33e6692ba38cc947559a50d43192bbcfcaeceacad
4256,DEEPCAL5K-SOBOL-3777,DEEPCAL5K-SOBOL-3777,sobol_production_4500,broad,f39c1d9c859d42e38661dd29a13d0c0bafbd8830e56067add6405dafb9a4b38b,c8c880e7f2ed918ae79ece6c5a60b1de49f6ad620df06645fbf360bf2cb44f7f
4257,DEEPCAL5K-SOBOL-3778,DEEPCAL5K-SOBOL-3778,sobol_production_4500,broad,81166fbf0b20320a103063d2f508e604dc7882bcb0bbba876966b59036324977,7574bf81153972935abf283b73a314d0af524e64ccb38228f8e758c2c7695ac1
4258,DEEPCAL5K-SOBOL-3779,DEEPCAL5K-SOBOL-3779,sobol_production_4500,broad,fd47b37989623f71921bd67328f5d4a504f1defe6a7c1261927e3067e38efa1b,cbb41cf3554a61134b948563a27a8c6ac7d0290363c6c5905827a52f52194533
4259,DEEPCAL5K-SOBOL-3780,DEEPCAL5K-SOBOL-3780,sobol_production_4500,broad,686ebe6d0634829ce1d5645d69f50fcaec3e313c4e2db8940514e34e4fd3e17c,472ebd1dc6e1763c96544e13f3f4e03345194e02ff7b08a42e67ba1e3437d09d
4260,DEEPCAL5K-SOBOL-3781,DEEPCAL5K-SOBOL-3781,sobol_production_4500,broad,3e64d9ec1b59b314e74ffee14d7238d5fb8541a38b0fce60854fa3a5c27f89db,8c07c6b481ee78afe590cfa5f6c8c3cf2cc3a4d2667c35985bf004eff2833abb
4261,DEEPCAL5K-SOBOL-3782,DEEPCAL5K-SOBOL-3782,sobol_production_4500,broad,24adb2cd8a8cb7a34d81cc4ec7cc55ee77dd2e3447328894af2beb1737bc7ed3,6574acac54dd84cca7f18f6f0e3ecd7b21eb602ff74aad1b0a4eaad7e394f301
4262,DEEPCAL5K-SOBOL-3783,DEEPCAL5K-SOBOL-3783,sobol_production_4500,broad,9613ac005fa3da60e35f277e0f1634f107fccf2b89d159d6ea32f8d5ea8880d4,c828cfd91adc59ea86aa5cae8a1f4270ccd28e7dc89186629b66f9c3416a7c94
4263,DEEPCAL5K-SOBOL-3784,DEEPCAL5K-SOBOL-3784,sobol_production_4500,broad,d0dd24120b27f9fda43c7a5569a8d74dc28297415cf8b073a284840c2f64eadb,0e577186999039683d5aa88621274109ba7fda78ca72e0d140abc6ecb72dc4f8
4264,DEEPCAL5K-SOBOL-3785,DEEPCAL5K-SOBOL-3785,sobol_production_4500,broad,3e910ef34175644773aa9cefe8bfb00f1fb080ada6b4f489d0a905dbab39f485,28a079d4cb42f40e7b1dcc72f4e5701a78198f21ba54991c7968cd055db8a825
4265,DEEPCAL5K-SOBOL-3786,DEEPCAL5K-SOBOL-3786,sobol_production_4500,broad,69ef9e0f8b884ac0238b8cf00f46c0b2aba8324a288b6ed34e9072cccbfb2010,16f10f4612fd368f7c9d10171a6d172d673b6276666de3dea25a02b8691724e8
4266,DEEPCAL5K-SOBOL-3787,DEEPCAL5K-SOBOL-3787,sobol_production_4500,broad,7b5da8ac07693ad81893f3c11f64bfb12442f1aa329819f49a6d73a422bae4af,97311cfaa7fd37ecf58392218270ec2f005bf24e411fe82e692b7c5dd54f8013
4267,DEEPCAL5K-SOBOL-3788,DEEPCAL5K-SOBOL-3788,sobol_production_4500,broad,dfd1d4a6c4a9edc08f259658855b59e6ccab3db7c9115c82028bc5a9e79849ea,f2436c2568b2719fe2936fe888484c1ea27e12f8ef60cae168bd892286c4feff
4268,DEEPCAL5K-SOBOL-3789,DEEPCAL5K-SOBOL-3789,sobol_production_4500,broad,b4e7cd9e4a27270326bfebe6e8fcf9dc2e152feacb924455da57763abe226a93,653bdc22f2bbbb3fd54e5a44b789f1a608e982ea2d094093246660c3ac82fdf4
4269,DEEPCAL5K-SOBOL-3790,DEEPCAL5K-SOBOL-3790,sobol_production_4500,broad,1950525bfb9de5b51d0ed394c90885939ec44b6ef9273f8af6303ba60575fdd1,8b355c96b377e34e1c17bff01f54c3afad0afe6e650bf82089a487635d1cb95b
4270,DEEPCAL5K-SOBOL-3791,DEEPCAL5K-SOBOL-3791,sobol_production_4500,broad,48f7662237b7ec0d0f851b4d2eb684a84f571b0da1eed7f54164714f3dcdf012,305cda2ebcd6659218827456a902d393a05d6946a72f62d87edc8ba3bb168184
4271,DEEPCAL5K-SOBOL-3792,DEEPCAL5K-SOBOL-3792,sobol_production_4500,broad,3f28dd277c9f6a316243ef54dc6a7fbb21e6b46eef3bc2dbf88db441c1aa619e,c8625047cde640fff01f6f4a763c57bc6c0355f8cc5a55fd056e29497ef7550b
4272,DEEPCAL5K-SOBOL-3793,DEEPCAL5K-SOBOL-3793,sobol_production_4500,broad,62ed95333f6b1f7f2a76bd234a494e9bbb4202e42687eaa2f5b6b3a4b87c98f7,e68e10fd2e831a47c3acb823dde329e1adebe9791075e1941f1aa02e27645ee3
4273,DEEPCAL5K-SOBOL-3794,DEEPCAL5K-SOBOL-3794,sobol_production_4500,broad,0f82a872a9938722cf900fd1ee442728bad1bd545c5d11c91f61ec4b204ef200,bf882b2d9eba46333f3c3a58dad18fc67b69b64f36c72993dc0095311e1af568
4274,DEEPCAL5K-SOBOL-3795,DEEPCAL5K-SOBOL-3795,sobol_production_4500,broad,7ecdcb7c0f25b1eedefe6fa36fc51034d57393a57a1f05b4ea17ddd19fecb99c,0bc6d04fc8b2626070ca7ce19c8580c289ea5d180bdf05e37f223bbd7740e6bb
4275,DEEPCAL5K-SOBOL-3796,DEEPCAL5K-SOBOL-3796,sobol_production_4500,broad,8e992889c5b4241942c68001b51cfc0fc5cca99df784d99732221bf35b25a640,78f829c51b11a04e4296c3f3d29407149d41b2bb7392533353653941140aa00d
4276,DEEPCAL5K-SOBOL-3797,DEEPCAL5K-SOBOL-3797,sobol_production_4500,broad,cfb005376895ce0ea2d1db0464b23e65803a7ee259e239484e01a8f54f298f56,44a846eca8614b22584dfa242da5c72f6efb1f8bcc46fbc7401f4b01e7060f28
4277,DEEPCAL5K-SOBOL-3798,DEEPCAL5K-SOBOL-3798,sobol_production_4500,broad,6401acc16684e03fd2b3f86f5a7afdf83ff8d957fc25b9c31429cf620d6f6105,ddfcc71d1c96873be7ef84e4673815ebebaf2568536e1afc259758200631f14f
4278,DEEPCAL5K-SOBOL-3799,DEEPCAL5K-SOBOL-3799,sobol_production_4500,broad,a609294963535f769ea214fbf854e76fbbf7228bfc5d4b7087a1adeef8505c7d,6020ec6f83a861ac0a6423cb3e5c3fd13cf8935ca2bf6bde492da009eaa68756
4279,DEEPCAL5K-SOBOL-3800,DEEPCAL5K-SOBOL-3800,sobol_production_4500,broad,847d55bbc2aadf94172a2264aacb8538e806dad63e118d382eeb471337aaa0b6,5b3d6de7182e906d92b83987a756e309de49719dfb5d16c8481f2dfb71350884
4280,DEEPCAL5K-SOBOL-3801,DEEPCAL5K-SOBOL-3801,sobol_production_4500,broad,98e469c75b3cbc45e385bd24e8fc7cff22f19ad44d02ef062a3c51fc7cc4f960,bbb3d46f7ba853c9f586ee7c119fdf10a67d92349105ce495c710b8ed3affb0b
4281,DEEPCAL5K-SOBOL-3802,DEEPCAL5K-SOBOL-3802,sobol_production_4500,broad,7d1d03f772c7a55ba04479ba056e4dd34f89ce81c1f83face46cfe77d7614f40,5033cc42260725d991620ccad8fa6106ab2501c8bda4dda87e08d7f7be57927f
4282,DEEPCAL5K-SOBOL-3803,DEEPCAL5K-SOBOL-3803,sobol_production_4500,broad,a4225178fd5a5dd48404736f09b64e17e27c2d3fda9e94d71943bf0991e4519e,85e625f3fe68b52e75fdaff0c7525e341c20b1bd4cb16e484ec2d90722513e53
4283,DEEPCAL5K-SOBOL-3804,DEEPCAL5K-SOBOL-3804,sobol_production_4500,broad,862349951f74dc23e4ca0aa84803c2c5b16e1c19026bff0bece0d36f5ea01e43,1df9048a7ad88e9acf1d68ab189f669fd16009a9f1886c992d7e0b42ef4a9ecd
4284,DEEPCAL5K-SOBOL-3805,DEEPCAL5K-SOBOL-3805,sobol_production_4500,broad,b2c064e309d2d965cc042529a818a05b0a60183991ea012cb13a6b2dc1d3e897,626ac0300933b5b266d515525d2d66a85f0d7524f532c8e158cb04c5ed229de0
4285,DEEPCAL5K-SOBOL-3806,DEEPCAL5K-SOBOL-3806,sobol_production_4500,broad,e60ea888d8a38f078dad9a93b1d19fb7d380bf66e591ec69e0973924b3da8996,f0f1b1b779b1ebd5125927ac0d592b34883b6dcd53353146e7e696dcbe2a1e6b
4286,DEEPCAL5K-SOBOL-3807,DEEPCAL5K-SOBOL-3807,sobol_production_4500,broad,d4a1a429bb43ae293774f28bcf52baa82a1004b576b441b863cf81a32e060155,ef7dc774c75c32225e98b345b7b86e7e817d4677391b81d3df1f907c2b44fa55
4287,DEEPCAL5K-SOBOL-3808,DEEPCAL5K-SOBOL-3808,sobol_production_4500,broad,cfd294b6ba39ca459c5879b606af5401c7b081815bbb25df6ab2132f66ab0dcd,f320e73f15588613b560d42c3d6b8eff9319bb2ba0a6e46e60417ad3fb7963ee
4288,DEEPCAL5K-SOBOL-3809,DEEPCAL5K-SOBOL-3809,sobol_production_4500,broad,2d1244818da81ab3969ca5ec4356ae881818770e2b811424ebd09390eb93f11c,92113c604456b38f0849e79412c08a50dc0d47253ac66051708dba6f90effde4
4289,DEEPCAL5K-SOBOL-3810,DEEPCAL5K-SOBOL-3810,sobol_production_4500,broad,d7f88e48a38e2fed4bdefdd5280036e8f2c381526bbc20d7167ca95bc8d1cbfb,2c024df92ddcf80c8f4384e42991f7b0a8054b7e9947165f1737f2620b18a4cd
4290,DEEPCAL5K-SOBOL-3811,DEEPCAL5K-SOBOL-3811,sobol_production_4500,broad,08feab9e4f3a1f11ab1a4dee4c991493765748478bd0bad57d79f5776fe83367,2309ec00e040a5a4b50f1a48543153529593f93efe073eb8195b51a24e7592aa
4291,DEEPCAL5K-SOBOL-3812,DEEPCAL5K-SOBOL-3812,sobol_production_4500,broad,53d6725eb1257dd3f40b1132cdf43fe9789ee582b07d4a6bc70fccb46b018581,ccac7b7e8725d10f8f72bc1f7022b2d9eb8b923f3bf83eb561e756161d888da0
4292,DEEPCAL5K-SOBOL-3813,DEEPCAL5K-SOBOL-3813,sobol_production_4500,broad,13163c00cb86aef955cad87ced4c0320ac01686c131c9a18cfdf1fe06252bc56,0b3c849586eb69abc541b00691283a1842bc33132be6b5d6238ae177ca1a55a6
4293,DEEPCAL5K-SOBOL-3814,DEEPCAL5K-SOBOL-3814,sobol_production_4500,broad,c35ecc16ec4e2d2d93ae2568878b8642f4aed40c4c14435c4c1acf907ce3f670,3cab9c4df73242ffb84ceb6face9f11972f151bdc4fbd9ddb810eecb737ae775
4294,DEEPCAL5K-SOBOL-3815,DEEPCAL5K-SOBOL-3815,sobol_production_4500,broad,7314a6a5368780926456836f33a06a15b10a0840ad630d0ce0fab22be7e1278e,c1a8d66913d270e20a321cdcdeaf0d04e28e1050edcf086638fb6aa320b22cd5
4295,DEEPCAL5K-SOBOL-3816,DEEPCAL5K-SOBOL-3816,sobol_production_4500,broad,371f7538b59ad3defe94b5edced6417e1587df8c95f329b919e02f31fad626d0,84e85e624fea16ff936d6e088091900b50855d0deff241e23c3ddf10c4395d28
4296,DEEPCAL5K-SOBOL-3817,DEEPCAL5K-SOBOL-3817,sobol_production_4500,broad,7792011973ac7ad1a11ae0f527c1e8794efb1c763758332ef2fdc15cd0d8681c,49774369c4110b0ff877205fcd06555e2ba8f9ee9411bedb873fbd64e83e2983
4297,DEEPCAL5K-SOBOL-3818,DEEPCAL5K-SOBOL-3818,sobol_production_4500,broad,9b662a997cfa44504940d855cbd53e77540531dca2c53d73af754a419615b501,37e86fc8b7aa8d3a59072603acfe18b9622703e3bfec762550ce1115c7b15252
4298,DEEPCAL5K-SOBOL-3819,DEEPCAL5K-SOBOL-3819,sobol_production_4500,broad,6625aa34d30a02d8c3a48001f04e38eb5aee6f43a8cf1c77db84155d55e295a8,63764d1766f9900b1f06ee179d6608395f961980f43cf67d9372179af7537539
4299,DEEPCAL5K-SOBOL-3820,DEEPCAL5K-SOBOL-3820,sobol_production_4500,broad,e27d127b5b792e26ef58dda4622a6841af0065b967343831af9b792a3847c83e,efcedfff5e46d13b86fa64f8385d9acfbbc1ae272eabe17a83515be955758497
4300,DEEPCAL5K-SOBOL-3821,DEEPCAL5K-SOBOL-3821,sobol_production_4500,broad,7162c616f92d6d84f6987c219c6d5e16eb463cbfb3db79cca7a7eb804aa4f175,60057aeb01498a12b03b1261451f7ba20b807814bd2b3c0134385363a0138258
4301,DEEPCAL5K-SOBOL-3822,DEEPCAL5K-SOBOL-3822,sobol_production_4500,broad,a70b5a5efc4c9a568fb7fa58848a95252c3c7676c4755fdfe0a70469aaa0f100,b9fd4099ec68dacadf8754839a12615b8f2eef1b5443e7c21b7d393ba1eaccc5
4302,DEEPCAL5K-SOBOL-3823,DEEPCAL5K-SOBOL-3823,sobol_production_4500,broad,d8d9d3188db8d593e82e5e5636218b531b870322867bc8f0cccb08896b428acf,d02d7da6c0abfdb6993cb6e32900c1db55d45eadcddf1e584489c651ec9f5722
4303,DEEPCAL5K-SOBOL-3824,DEEPCAL5K-SOBOL-3824,sobol_production_4500,broad,476435a244ecd27108bb1b75bf850ce05e2682e223a79c46d1c8d274b42abdcb,993a2eca5c9af7584adc91eb2a30f43b771118af4a8d62d6267e5de4e9b0b426
4304,DEEPCAL5K-SOBOL-3825,DEEPCAL5K-SOBOL-3825,sobol_production_4500,broad,530067a8901327d4780d801e68e900bd63eebf1f01b2b50c89f16e611b61e25e,5a2995a85ea386b1ef3b5d10f6241d28d903230aeb7a4f58a563740df54e4fb1
4305,DEEPCAL5K-SOBOL-3826,DEEPCAL5K-SOBOL-3826,sobol_production_4500,broad,b3edbef18e499f8310d8911a36f7f2f57f8663bdb6bb3b13633845a77cb9a7a2,a78d48fd12f3357828d6c92767aed4940d5e9597cc6ee2320522f7c8c8152f37
4306,DEEPCAL5K-SOBOL-3827,DEEPCAL5K-SOBOL-3827,sobol_production_4500,broad,83a5986fc4be4144eb55bfaa5d5b64de03b8f3652ae9c64c292ac6af28dde262,681402263b59e3c12ebbe204bf37bd3264476bfd078d30fefef3c6d29657e5da
4307,DEEPCAL5K-SOBOL-3828,DEEPCAL5K-SOBOL-3828,sobol_production_4500,broad,64a6f63224b56bb704e4ff0bca2ae292dc240661bcd96d3c28ba1ff44aa6a3c9,c040fa1692a97b3f8ec736e2efb7f0931b15aa2d2a08b0ea8d54634c0bae04f6
4308,DEEPCAL5K-SOBOL-3829,DEEPCAL5K-SOBOL-3829,sobol_production_4500,broad,ad1058dbb5a29df46b6803ee0543264c806e8eed699a1556d3529508485aa4a1,ffe60c7e6c0839164eb9ee0a0c79024817b4bc4cec0a88ce2a008b78ab17733a
4309,DEEPCAL5K-SOBOL-3830,DEEPCAL5K-SOBOL-3830,sobol_production_4500,broad,78143f6e7616237831b45a6ef314a6668e2f581a7e4762641cb5c1425ff4cf77,a3b46d95c1c14f8716ffd6026cf03617e2ae7176d6e1b2a43d2d4e2027c8ffe6
4310,DEEPCAL5K-SOBOL-3831,DEEPCAL5K-SOBOL-3831,sobol_production_4500,broad,3711c75fff9c47de9ae01621dd4310f378550db35f8baf4154679753c2c24106,4a73583531ccb33aaa226a8698f0a04e7132537670a17b0fa63bbd225736bd87
4311,DEEPCAL5K-SOBOL-3832,DEEPCAL5K-SOBOL-3832,sobol_production_4500,broad,9bc2a2d7fbd0d37dc1f4f0d22016de53efb2148a094c44f29fcbc583bb6ba5db,0d1cb37f320a769833178afc1bf0dc976e32d6d03aa55f621edd5744234008e4
4312,DEEPCAL5K-SOBOL-3833,DEEPCAL5K-SOBOL-3833,sobol_production_4500,broad,4621c6f0d3bf1870796a0236aad1cad47593c2a1d4145f3f205ba96090d9fd31,2d3ef9e00e0d75acf3e0767e3cd66be2906ef553344ec0aa3ca7470d4caf098d
4313,DEEPCAL5K-SOBOL-3834,DEEPCAL5K-SOBOL-3834,sobol_production_4500,broad,7a69f06c43ec00bd0932504c218302ad479790f27d50e5858cf2d8569a72cf7f,840dd867e11ea3f0f7ea2b1952601ecbe25afbf1b9ad6d815ce4c1a66edaa2f6
4314,DEEPCAL5K-SOBOL-3835,DEEPCAL5K-SOBOL-3835,sobol_production_4500,broad,098f1f4e3a0a78cd6fe6f131ec62b35f4a33c2c9d600d0c3e3948bd73d197da9,2d2fa3d9685103169257777efa3cf5aaaa65300b3cc04a43e62bca5af42ab49d
4315,DEEPCAL5K-SOBOL-3836,DEEPCAL5K-SOBOL-3836,sobol_production_4500,broad,ae52193921d124386b4a175f6d9df649f92a03966ff54449776e2384aa7d99fa,4be50e47c2615191f7cad1f9b76e8c139cb80a924045b4f3d92dba6a862e4084
4316,DEEPCAL5K-SOBOL-3837,DEEPCAL5K-SOBOL-3837,sobol_production_4500,broad,737b3dd00cd6f800699be9fe68f3f49bf1bdb447e7c3183a7ab2cbe355809bcd,bd9afb6ae5f0204a13484155728bc87130ddf6803390a69655ec194437d0a3ca
4317,DEEPCAL5K-SOBOL-3838,DEEPCAL5K-SOBOL-3838,sobol_production_4500,broad,ca326018bd53378a673a371bc0de52d07e2e6b215a990dcf8e3e37c70170b8a4,e0bf5504ba812ef24ecc75dbf6e5e5d79a573af9f99d73d2cfd350cede65de35
4318,DEEPCAL5K-SOBOL-3839,DEEPCAL5K-SOBOL-3839,sobol_production_4500,broad,11ecea0f50a9fbaebb7328132c065acd65ba40d1deec5be9e326b0d86fe03e60,40b39cbba8c3576ab3bb71fd81e1aef50eb270598b666d1bd0209fdd02800ab0
4319,DEEPCAL5K-SOBOL-3840,DEEPCAL5K-SOBOL-3840,sobol_production_4500,broad,7bfa030f82b980b52bc29248e4079391b574e63db93704c53b3144274f0d5188,d5fae606961627ae6db4097bcdc9a74231246d2513492ac2c85261eb74fd28f2
4320,DEEPCAL5K-SOBOL-3841,DEEPCAL5K-SOBOL-3841,sobol_production_4500,broad,9b8df9860077dcc765d12ec6f98291986a55c7f9cc3dd636f9605aaeb1410f59,0e00841dd4775c1f8b49051d0c57276f6631e6dec34c84f77e5186c97088294d
4321,DEEPCAL5K-SOBOL-3842,DEEPCAL5K-SOBOL-3842,sobol_production_4500,broad,40dca4064db0026710f4bdf84137ff40480fc8b1bc9774120dcf1f3d7dc6c749,92cbc2a0217fcc91acd1f275b3d4ea4cceb90854d0ed6b2b3ba8a6f282222262
4322,DEEPCAL5K-SOBOL-3843,DEEPCAL5K-SOBOL-3843,sobol_production_4500,broad,32f6422cb3d8050a6b2a14d117ec41e480b0fbdab6677a4af1c0f89f4de5095f,1b806b1e9088fa3997328ca85b1140804d1406a669ae38dedb3043be1c81a98c
4323,DEEPCAL5K-SOBOL-3844,DEEPCAL5K-SOBOL-3844,sobol_production_4500,broad,3653861eae9b36c8dac312e6ed44a9669a7d9f990f1f98a05c1fdeaf8b76b7d5,45beec7a3909905f94fb1308092ccd2e6f55e980f12f7a6889697bece2718b93
4324,DEEPCAL5K-SOBOL-3845,DEEPCAL5K-SOBOL-3845,sobol_production_4500,broad,fc924af5ca864cadeca0b5b5809149ba3fd48be3e0e40744576f32e5a0d72fcd,da1d38253bfaaa4020e9dc0c3ca27cdf96b6360fd7038bf7f6419e99fa204bb9
4325,DEEPCAL5K-SOBOL-3846,DEEPCAL5K-SOBOL-3846,sobol_production_4500,broad,21e98ce76c8b4a8b60bed018e745992405348d756ae4bc2c2e8f21cb9d69794e,21193ec4948f09be7c5e7d832bde496e9d0d056ed94cd6c82c915187fee5abd8
4326,DEEPCAL5K-SOBOL-3847,DEEPCAL5K-SOBOL-3847,sobol_production_4500,broad,ecede795d2c643aff9fb51f6b521a72b58424919fedc42ff0a2b0a076b65b74e,1de89c57354d3309142ce2783b8ec00db1e5b632c241de5e28dcc5c29f7422b0
4327,DEEPCAL5K-SOBOL-3848,DEEPCAL5K-SOBOL-3848,sobol_production_4500,broad,18ac349e7bf95235cb9831871e907e2c43727f27102a7f4d3fd8c0e071865bd8,e43dbeb7945475c18232645421a410e487f6e8991db123a356cadd14627f3ed2
4328,DEEPCAL5K-SOBOL-3849,DEEPCAL5K-SOBOL-3849,sobol_production_4500,broad,f4e444a11a7b0c72c12192800094a54cbd11071f200b7b7d5aeddafe4e77f984,8f78179f9ee4d407cfc4dc1ed52851c67780be4bed4c3dcb751376c107344791
4329,DEEPCAL5K-SOBOL-3850,DEEPCAL5K-SOBOL-3850,sobol_production_4500,broad,6c01ccdffa8f63fafbfa43dd7054e97c9603f63b4ba37e67e783186d81f1aab2,04a680bcdad0445d5992f4a743a57cced81494996eb6ae7a898901d64b4d82cb
4330,DEEPCAL5K-SOBOL-3851,DEEPCAL5K-SOBOL-3851,sobol_production_4500,broad,24a76e0818439d2149834a3d25cbd1b6b503bec503f807dbffa7886b5990e3c0,5f11a6018719c44184e9ef070e7b98447227431d9cba5076474ddba4cd6f9615
4331,DEEPCAL5K-SOBOL-3852,DEEPCAL5K-SOBOL-3852,sobol_production_4500,broad,26bd03670a7a9d4d3970251f995550efd64289c75db132a3b3ad7f266ce456c2,5b1dbb4b5c3fb1457b87ca31e6d4ce8479f997dd0e1afa5507645b3427e40b72
4332,DEEPCAL5K-SOBOL-3853,DEEPCAL5K-SOBOL-3853,sobol_production_4500,broad,d243ce39ce57413d2726fe28f9bb73bdd4c5e30c695ce046d672987be3647c11,181508c41b01fca5ab70fc298098dec89b79cef6778f7c15f29bfa895d425b75
4333,DEEPCAL5K-SOBOL-3854,DEEPCAL5K-SOBOL-3854,sobol_production_4500,broad,fd1ac319a46a5209e7f674c8fcb5ca696ebabc50e42c08b8ba74da5b184e3ae8,f9f90497cdba47fd7f98fa1352e2bf792a69a73144309c9b2bdf92f995c51c18
4334,DEEPCAL5K-SOBOL-3855,DEEPCAL5K-SOBOL-3855,sobol_production_4500,broad,44e9a26e9478c5d66f7d65f2c4fc901cbbeb6c10dcfb48b3b7586163ca1c23df,6e83db439a9ee827515414eb8fc309f12d5e833209c275f89d288c8d62eb1fde
4335,DEEPCAL5K-SOBOL-3856,DEEPCAL5K-SOBOL-3856,sobol_production_4500,broad,3735e26fc2c8ba72bc77bf91d81d6f8b2ae45dc4bc4272b336b040cdacb8d6e5,29b22352653ed4d3209d6ddc835ce6c82cd62708551d07985f1f2372919ae5b3
4336,DEEPCAL5K-SOBOL-3857,DEEPCAL5K-SOBOL-3857,sobol_production_4500,broad,0c22e388a0de0932253bd66260f2b897aced331ffa795e6dd7d8e1818a807ce6,7275f128906de9d63aac376cb2e1fb3c727cd15ec73a9d65767ac246513fb9f2
4337,DEEPCAL5K-SOBOL-3858,DEEPCAL5K-SOBOL-3858,sobol_production_4500,broad,94d3ea1305c3b0ba486d1a5cd5e5493b112d58e725605d11c8ec58ce192875d3,facf1d7190cd06b4210173cae7a9b1d5239f8963bfe6ab38dd972359176f66a4
4338,DEEPCAL5K-SOBOL-3859,DEEPCAL5K-SOBOL-3859,sobol_production_4500,broad,3d83d5cd3ef8c3027422b103de42bd3103a9024ee05e6229f760f74b3c70c35b,5bfb1eaf35c2a3c021d2a5cd52965a24ed531a5ad09223492690b5329ddcfd5b
